System Time,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt),GT Frequency(MHz)
11:40:19.448,27601316460163,83.222695, 3500,  22.539,1624.564, 451.268,  10.905, 715.574, 198.771, 83,0,47,  750
11:40:19.550,27601570943419,83.324724, 2800,  20.616,1626.668, 451.852,   8.878, 716.480, 199.022, 77,0,47,  750
11:40:19.648,27601814800925,83.422493,  800,  20.734,1628.695, 452.415,   9.194, 717.379, 199.272, 81,0,47,  750
11:40:19.749,27602066723707,83.523495, 2800,  16.233,1630.334, 452.871,   6.045, 717.989, 199.441, 78,0,47,  750
11:40:19.850,27602318839525,83.624575, 3600,  14.133,1631.763, 453.267,   4.549, 718.449, 199.569, 78,0,47,  750
11:40:19.951,27602571220990,83.725761, 1700,   9.566,1632.731, 453.536,   2.804, 718.733, 199.648, 74,0,47,  750
11:40:20.052,27602821558720,83.826128, 1700,   5.173,1633.250, 453.681,   0.414, 718.774, 199.660, 74,0,47,  750
11:40:20.153,27603073846415,83.927277, 1700,   5.317,1633.788, 453.830,   0.453, 718.820, 199.672, 73,0,47,  750
11:40:20.252,27603321277290,84.026479, 1700,   5.025,1634.286, 453.968,   0.362, 718.856, 199.682, 73,0,47,  750
11:40:20.352,27603570073135,84.126227, 1700,   6.057,1634.891, 454.136,   0.684, 718.924, 199.701, 73,0,47,  750
11:40:20.451,27603818527085,84.225839, 1700,   5.347,1635.423, 454.284,   0.396, 718.964, 199.712, 73,0,47,  750
11:40:20.550,27604065354000,84.324798, 1700,   6.748,1636.091, 454.470,   0.747, 719.038, 199.733, 73,0,47,  750
11:40:20.651,27604316309005,84.425346, 1700,   8.804,1636.976, 454.716,   1.834, 719.222, 199.784, 72,0,47,  750
11:40:20.751,27604567027410,84.525866, 1700,   6.995,1637.679, 454.911,   0.870, 719.309, 199.808, 73,0,47,  750
11:40:20.853,27604819620020,84.627137, 1700,   7.164,1638.405, 455.112,   1.000, 719.411, 199.836, 73,0,47,  750
11:40:20.950,27605061844145,84.724251, 1700,   4.686,1638.860, 455.239,   0.238, 719.434, 199.843, 72,0,47,  750
11:40:21.049,27605308630336,84.823194, 3500,  21.423,1640.979, 455.828,  11.703, 720.592, 200.164, 79,0,47,  750
11:40:21.150,27605561501908,84.924577, 3000,  10.629,1642.057, 456.127,   2.925, 720.888, 200.247, 74,0,47,  750
11:40:21.248,27605806647584,85.022862, 3100,  30.297,1645.035, 456.954,  17.379, 722.596, 200.721, 78,0,47,  750
11:40:21.349,27606056619045,85.123082, 1700,  11.695,1646.207, 457.280,   4.560, 723.053, 200.848, 74,0,47,  750
11:40:21.451,27606312391230,85.225628, 1700,   4.478,1646.666, 457.407,   0.161, 723.070, 200.853, 73,0,47,  750
11:40:21.552,27606564736375,85.326799,  800,   4.640,1647.135, 457.538,   0.225, 723.093, 200.859, 72,0,47,  750
11:40:21.650,27606808535445,85.424545, 1700,   7.782,1647.896, 457.749,   1.510, 723.240, 200.900, 72,0,47,  750
11:40:21.748,27607053660585,85.522822, 1700,  11.280,1649.005, 458.057,   3.474, 723.582, 200.995, 73,0,47,  750
11:40:21.852,27607311569435,85.626224, 1700,  11.058,1650.148, 458.374,   2.914, 723.883, 201.079, 74,0,47,  750
11:40:21.953,27607562933383,85.727002, 2500,  10.342,1651.190, 458.664,   2.040, 724.089, 201.136, 73,0,47,  750
11:40:22.051,27607809213375,85.825742,  800,  11.326,1652.309, 458.975,   3.233, 724.408, 201.224, 73,0,47,  750
11:40:22.152,27608059270220,85.925997, 1700,   4.947,1652.805, 459.112,   0.326, 724.440, 201.233, 73,0,47,  750
11:40:22.249,27608302420495,86.023482, 1700,   4.960,1653.288, 459.247,   0.296, 724.469, 201.241, 73,0,47,  750
11:40:22.351,27608555647840,86.125007, 1700,   7.464,1654.046, 459.457,   1.356, 724.607, 201.280, 73,0,47,  750
11:40:22.453,27608810417120,86.227066, 1700,   5.173,1654.574, 459.604,   0.423, 724.650, 201.292, 73,0,47,  750
11:40:22.550,27609053937005,86.324718, 1700,   5.213,1655.083, 459.745,   0.384, 724.688, 201.302, 73,0,47,  750
11:40:22.649,27609299004045,86.422972, 1700,   5.213,1655.595, 459.888,   0.434, 724.730, 201.314, 72,0,47,  750
11:40:22.752,27609556305825,86.526131, 1700,   4.560,1656.066, 460.018,   0.199, 724.751, 201.320, 72,0,47,  750
11:40:22.853,27609808246150,86.627140, 1700,   4.735,1656.544, 460.151,   0.225, 724.773, 201.326, 71,0,47,  750
11:40:22.952,27610056586215,86.726706, 1700,   4.951,1657.037, 460.288,   0.263, 724.800, 201.333, 72,0,47,  750
11:40:23.049,27610297817644,86.823422, 2500,   5.295,1657.549, 460.430,   0.379, 724.836, 201.343, 71,0,47,  750
11:40:23.150,27610549392670,86.924285, 2500,   7.542,1658.310, 460.642,   1.252, 724.963, 201.378, 72,0,47,  750
11:40:23.351,27611050981986,87.125386, 3500,   6.802,1659.678, 461.022,   1.083, 725.180, 201.439, 75,0,47,  750
11:40:23.328,27610994078660,87.102572, 2800,   0.000,1659.678, 461.022,   0.000, 725.180, 201.439, 72,0,47,  750

Total Elapsed Time (sec) = 87.102572
Measured RDTSC Frequency (GHz) = 2.494315

Cumulative Processor Energy_0 (Joules) = 1659.677673
Cumulative Processor Energy_0 (mWh) = 461.021576
Average Processor Power_0 (Watt) = 19.054290

Cumulative IA Energy_0 (Joules) = 725.180420
Cumulative IA Energy_0 (mWh) = 201.439006
Average IA Power_0 (Watt) = 8.325591
